fish,stage,day,distance,yds,trial
fish7,Washout,4,2.2759019476604743,-0.0874819007694927,4
fish7,Washout,4,2.1678884700178225,-0.0586008017995858,5
fish7,Washout,4,4.2484537254310375,2.6479010491051,6
fish7,Washout,5,3.637030465950176,0.0664799007628233,1
fish7,Washout,5,2.474654477528093,-0.1917475420382712,2
fish7,Washout,5,2.1652707108721927,-0.1636152323737024,3
fish7,Washout,5,1.9614985882894096,-0.2361515544040045,4
fish7,Washout,5,2.065219958394408,-0.3657431897533167,5
fish7,Washout,5,2.1446839768729618,-0.3121330508754752,6
fish7,Washout,6,2.538906724477189,-0.1884713976567184,1
fish7,Washout,6,9.720790757992187,-5.279708352936983,2
fish7,Washout,6,2.651781781903398,-0.4772336582326698,3
fish7,Washout,6,7.127055667937084,-5.174097670819272,4
fish7,Washout,6,8.051182553428548,4.528538448552382,5
fish7,Washout,6,4.303647309404279,-1.3429878650830405,6
fish7,Washout,7,6.805515539834947,0.2476582416889705,1
fish7,Washout,7,9.76883741748706,-6.311872225789682,2
fish7,Washout,7,3.15417994232573,-0.936772009399509,3
fish7,Washout,7,4.2724574922158425,1.2797841880803278,4
fish7,Washout,7,3.755469876500152,-1.8428764221203968,5
fish7,Washout,7,8.189585439495154,-4.455835144146708,6
fish7,Washout,8,7.858299509849932,-3.600301328181154,1
fish7,Washout,8,4.422800978745168,0.6529715146780233,2
fish7,Washout,8,8.349073687186008,-1.001268027167037,3
fish7,Washout,8,4.156218041248839,-2.134009548154488,4
fish7,Washout,8,3.702419179867162,-0.9066079962447346,5
fish7,Washout,8,3.9679849968850665,-1.2407489695693232,6
fish7,Washout,9,6.436096847945915,-0.6694002488112335,1
fish7,Washout,9,2.86192165628279,-0.1902607542143004,2
fish7,Washout,9,2.26941168233514,-0.1478032544007584,3
fish7,Washout,9,2.4986698218803656,-0.1437027508820464,4
fish7,Washout,9,2.8960495903962107,0.397059969124137,5
fish7,Washout,9,3.5304595897432347,0.8157011890405012,6
fish7,Washout,10,2.5302364066790424,-0.1555278955156958,1
fish7,Washout,10,3.857642844620248,0.2207825453266757,2
fish7,Washout,10,2.527613961133652,-0.1601899789544377,3
fish7,Washout,10,2.399550400450188,-0.0585962099461316,4
fish7,Washout,10,2.422064124721921,-0.1823170919149698,5
fish7,Washout,10,2.9454612636821405,-0.6012210531949632,6
fish7,ReRotation,1,7.163978768034435,1.8209580618679189,1
fish7,ReRotation,1,7.912847146937568,3.4830101357460963,2
fish7,ReRotation,1,16.104435799103314,8.941736990197509,3
fish7,ReRotation,1,8.107550696339697,5.587877767696712,4
fish7,ReRotation,1,5.378255186777169,2.082107793759281,5
fish7,ReRotation,1,10.753668448265683,5.198728386282116,6
fish7,ReRotation,2,9.465624390458151,3.097750812938774,1
fish7,ReRotation,2,3.043604155226696,0.8404510819553408,2
fish7,ReRotation,2,14.307343911824944,8.747163583912728,3
fish7,ReRotation,2,5.835371012656195,2.175304238683522,4
fish7,ReRotation,2,5.4054979550663385,1.7355642032952274,5
fish7,ReRotation,2,3.2056034435475835,0.7291055828257398,6
fish7,ReRotation,3,2.354125344283483,0.3654739254078937,1
fish7,ReRotation,3,7.664669140936283,5.33238936540962,2
fish7,ReRotation,3,3.3222870480287208,1.7144404692469248,3
fish7,ReRotation,3,3.619871849903885,1.2251946052048912,4
fish7,ReRotation,3,7.605309104290045,3.408979799959013,5
fish7,ReRotation,3,9.490566219993443,6.602802617897551,6
fish7,ReRotation,4,2.706043154793502,0.3602556267273282,1
fish7,ReRotation,4,4.716111290351062,0.3488548285705057,2
fish7,ReRotation,4,2.683010490009337,0.6157751519058114,3
fish7,ReRotation,4,2.850115484080796,0.3567089699691061,4
fish7,ReRotation,4,5.125571841409082,1.07405830895545,5
fish7,ReRotation,4,2.4701340161513805,0.0372853168490457,6
fish7,ReRotation,5,2.5934404914762137,0.0598246484449383,1
fish7,ReRotation,5,9.571561450857349,4.977747128608442,2
fish7,ReRotation,5,7.647260033480935,4.832171440831013,3
fish7,ReRotation,5,3.8732648840621424,0.6838665467110142,4
fish7,ReRotation,5,6.993345249988718,3.10012836341044,5
fish7,ReRotation,5,3.7262360411770863,0.3059941124496317,6
fish7,ReRotation,6,5.521765122094106,3.125321688359033,1
fish7,ReRotation,6,5.395425845430475,3.2730791769032583,2
fish7,ReRotation,6,3.662329151808683,0.7449973821466136,3
fish7,ReRotation,6,2.656911714395627,0.5368344939051382,4
fish7,ReRotation,6,7.862952375265156,3.611359671852821,5
fish7,ReRotation,6,8.16422211830922,5.635911430838144,6
fish9,Baseline,1,10.572066499973792,0.5185436760379625,1
fish9,Baseline,1,8.816792445592531,-5.629005324273926,2
fish9,Baseline,1,2.851511430641019,-0.0562727867378059,3
fish9,Baseline,1,6.079741627363073,-3.423971951929449,4
fish9,Baseline,1,2.829615884799268,-1.541618018867396,5
fish9,Baseline,1,2.892150657897861,0.6304290324818513,6
fish9,Baseline,2,3.928670276067725,-1.04339877027917,1
fish9,Baseline,2,3.565028934487773,1.2630163276510975,2
fish9,Baseline,2,3.427464925560616,-1.0016406451302935,3
fish9,Baseline,2,7.177136277718154,1.679149197011054,4
fish9,Baseline,2,6.048918443160591,-2.8801971319321384,5
fish9,Baseline,2,2.0863623437319023,-0.1733358947150734,6
fish9,Baseline,3,4.485177779604849,-3.2508677299948925,1
fish9,Baseline,3,2.687770705998437,-1.5643519015733436,2
fish9,Baseline,3,4.535075066441452,1.8460417804499585,3
fish9,Baseline,3,3.171577239529214,-0.968420749031827,4
fish9,Baseline,3,2.821981347526014,-1.5057792554326668,5
fish9,Baseline,3,2.448587285337019,0.9618249008720344,6
fish9,Baseline,4,4.258001599173842,0.3915138418974196,1
fish9,Baseline,4,6.251891248290852,-3.654476545774692,2
fish9,Baseline,4,2.794225890816384,-0.7560007982012439,3
fish9,Baseline,4,2.268134621911096,-0.3757261055257532,4
fish9,Baseline,4,4.630659464450589,2.8061647504913334,5
fish9,Baseline,4,3.5679709953403287,-0.2955358716523212,6
fish9,Baseline,5,3.0003444496397784,-0.4266923397733748,1
fish9,Baseline,5,3.1477756321694206,-0.1999954956873594,2
fish9,Baseline,5,3.9847066349051175,1.3694102028706816,3
fish9,Baseline,5,11.115929791310304,1.3805420886384876,4
fish9,Baseline,5,4.183413004712366,-2.461931517570466,5
fish9,Baseline,5,7.326145029225761,5.25442546919174,6
fish9,Baseline,6,2.702492714639611,-0.2627614207999285,1
fish9,Baseline,6,2.936297632002398,-0.2021249860694298,2
fish9,Baseline,6,2.465352511387874,-0.0541996413879738,3
fish9,Baseline,6,2.862476801457471,0.2447160836106813,4
fish9,Baseline,6,7.329527212720915,1.3127395022283974,5
fish9,Baseline,6,2.726938724155494,-0.7005323300915417,6
fish9,Baseline,7,2.4087468072251763,0.0643337398980208,1
fish9,Baseline,7,0.4982528941750258,-0.0022378638688724,2
fish9,Baseline,7,3.828866544846289,-0.0485681050139122,3
fish9,Baseline,7,11.46716627797335,-3.1328960647807382,4
fish9,Baseline,7,4.812452114056572,1.7457041046078383,5
fish9,Baseline,7,7.456008763846828,-4.741632330226083,6
fish9,Baseline,8,2.1299371699317504,-0.0973759676935015,1
fish9,Baseline,8,2.799219475192975,-0.1010592892868532,2
fish9,Baseline,8,2.69772099507651,-0.1307923971311422,3
fish9,Baseline,8,6.340417888270755,2.322769149305684,4
fish9,Baseline,8,6.843537075445286,-2.675827830984336,5
fish9,Baseline,9,2.355438472349784,-0.1246046119233558,1
fish9,Baseline,9,2.5044778791933866,-0.2672859092878511,2
fish9,Baseline,9,2.864331579845477,0.0790677749777997,3
fish9,Baseline,9,7.186434453395695,3.824744275811183,4
fish9,Baseline,9,2.3633731891846605,-0.2041746431010238,5
fish9,Baseline,9,5.693348850276156,-0.3880567552145895,6
fish9,Baseline,10,3.207030787643846,0.7026655432303308,1
fish9,Baseline,10,2.504648773252407,0.2272278426352566,2
fish9,Baseline,10,5.062399957308428,2.118283048052028,3
fish9,Baseline,10,8.66168467786956,-5.340989747490174,4
fish9,Baseline,10,4.8671398505582,-2.924116596226052,5
fish9,Baseline,10,2.694819229958041,0.1682619153611637,6
fish9,Baseline,11,2.926315888764386,-0.1133398539737369,1
fish9,Baseline,11,7.450746046534797,4.354167086372392,2
fish9,Baseline,11,2.35778960599281,-0.3798360075705679,3
fish9,Baseline,11,4.947953050290519,2.2380372750684767,4
fish9,Baseline,11,5.286125751428551,2.1398097341229008,5
fish9,Baseline,11,1.2349140475875875,0.1493645932578412,6
fish9,Baseline,12,10.785715332397036,-7.056043541007185,1
fish9,Baseline,12,11.110577962933274,7.80579326666415,2
fish9,Baseline,12,2.4857554553924253,-0.0768042493490422,3
fish9,Baseline,12,2.250836065428393,-0.0207597914640293,4
fish9,Baseline,12,5.900134475663714,-2.11089374730806,5
fish9,Baseline,12,4.708006166881319,-3.546924681572979,6
fish9,Baseline,13,2.896418908417275,-0.6928554943679995,1
fish9,Baseline,13,1.989455393438731,-0.1511921824383681,2
fish9,Baseline,13,5.657226112204495,0.4005528067671007,3
fish9,Baseline,13,2.374289311146449,-0.4713384513899951,4
fish9,Baseline,13,4.441733492704271,0.1103379831766378,5
fish9,Baseline,13,2.166821939381061,-0.0843796806420195,6
fish9,Baseline,14,5.473496654233103,-3.158737135838485,1
fish9,Baseline,14,2.908658214457648,-0.884423441962845,2
fish9,Baseline,14,2.1739982226811367,-0.1517099003287765,3
fish9,Baseline,14,5.5308927220915285,2.5142094974307727,4
fish9,Baseline,14,4.635941860631961,-0.7236514593096098,5
fish9,Baseline,14,2.4868034808677733,0.3957023948270398,6
fish9,Baseline,15,2.3506184547315563,-0.1600366309920041,1
fish9,Baseline,15,2.669819639559133,0.0095881089098859,2
fish9,Baseline,15,8.402605139094737,2.435005566554812,3
fish9,Baseline,15,3.000075528063109,0.1536082132195489,4
fish9,Baseline,15,3.4842994711300164,-0.4516987273024813,5
fish9,Baseline,16,6.140325390491296,-0.1384060368427044,1
fish9,Baseline,16,2.873146059824341,-0.4191091931358954,2
fish9,Baseline,16,2.880737242926287,-0.1871502877628344,3
fish9,Baseline,16,5.237903899115148,2.677233177891265,4
