fish,stage,day,mean_y,median_y,std_y,mean_μ_μ_y,median_μ_μ_y,mean_μ_μ_hdi_3,median_μ_μ_hdi_3,mean_μ_μ_hdi_97,median_μ_μ_hdi_97,mean_σ_μ_y,median_σ_μ_y,mean_σ_μ_hdi_3,median_σ_μ_hdi_3,mean_σ_μ_hdi_97,median_σ_μ_hdi_97,mean_μ_y,median_μ_y,mean_μ_hdi_3,median_μ_hdi_3,mean_μ_hdi_97,median_μ_hdi_97,mean_ppc_y,median_ppc_y,mean_ppc_hdi_3,median_ppc_hdi_3,mean_ppc_hdi_97,median_ppc_hdi_97,plotday,μ_hdi_3_gamma_medians,μ_hdi_97_gamma_medians,μ_hdi_3_gamma_means,μ_hdi_97_gamma_means,y_gamma_means,y_gamma_medians
9.0,Baseline,1.0,3.6911198018761198,3.228589796192817,1.254059509675374,3.4003333333333337,3.476,2.0563333333333333,1.91,4.866333333333333,5.162,1.3433333333333335,1.506,0.265,0.274,2.7213333333333334,3.146,3.5703333333333336,3.4290000000000003,1.4773333333333334,1.5035,5.7695,5.551,5.005833333333333,4.869,0.3965,0.3685,10.423333333333334,10.324000000000002,1,1.9357015359555094,6.161295772306753,2.078745084601767,5.683037775902756,3.9490344340778174,3.5162111866358443
9.0,Baseline,2.0,4.318805079295758,3.9563213525827328,1.9813929610865404,3.2119999999999997,3.249,2.3673333333333333,2.349,4.13,4.275,0.945,1.018,0.20133333333333334,0.247,1.7250000000000003,1.872,3.468666666666667,3.4095,1.6883333333333335,1.7125,5.4046666666666665,5.144,4.969166666666667,4.8629999999999995,0.5243333333333333,0.5905,10.453,10.2845,2,2.366133071346759,4.7463035932145505,2.378669468313739,4.548836191726207,4.835433474210605,4.507067849336941
9.0,Baseline,3.0,3.9145189643830656,3.7147894193515283,1.4043458212414974,3.1156666666666664,3.138,2.4356666666666666,2.404,3.7776666666666667,3.84,0.7563333333333334,0.799,0.09766666666666667,0.11,1.3526666666666667,1.431,3.282666666666667,3.2675,1.8295000000000001,1.8054999999999999,4.8455,4.7669999999999995,4.741499999999999,4.6555,0.41933333333333334,0.388,9.934666666666667,9.945,3,2.407348729384808,4.157480215071756,2.4382734661998957,4.068183071191532,4.2166057576179465,4.029977701831629
9.0,Baseline,4.0,3.2348518423879327,3.0740600409045995,0.8062898591792257,3.0556666666666668,3.071,2.5096666666666665,2.499,3.608,3.653,0.6433333333333334,0.671,0.07033333333333333,0.073,1.1486666666666665,1.196,3.1466666666666665,3.112,1.8861666666666668,1.871,4.472833333333333,4.395,4.578,4.5565,0.4435,0.3795,9.685833333333333,9.761,4,2.500420460136778,3.891471237990905,2.5109797264498366,3.8316828575428734,3.361616504584387,3.2067329038731938
9.0,Baseline,5.0,5.3748308011325925,4.084059819808742,3.2621343093258424,3.014,3.025,2.533333333333333,2.531,3.484666666666667,3.518,0.5683333333333334,0.588,0.064,0.065,1.0203333333333333,1.054,3.176833333333333,3.2024999999999997,1.9698333333333335,1.9645000000000001,4.466,4.490500000000001,4.8535,4.6745,0.3065,0.3435,10.21,9.7055,5,2.532112155808399,3.7128592664922695,2.534410561354459,3.6695976634391223,6.4082444944726715,5.300594681410657
9.0,Baseline,6.0,3.0485491585203257,2.596145617771684,2.2679640961878236,2.984,2.992,2.5346666666666664,2.538,3.3943333333333334,3.418,0.5146666666666667,0.529,0.06,0.062,0.9266666666666666,0.953,2.9963333333333337,3.0045,1.9311666666666667,1.94,4.078,4.061,4.662333333333334,4.5195,0.4306666666666667,0.4645,10.176833333333333,9.6555,6,2.5390091349220287,3.5835089450884934,2.5356130224461926,3.552314858393899,3.861580792362261,3.4826939107397004
9.0,Baseline,7.0,5.415608390974627,4.320659329451431,3.5016356193461466,2.9616666666666664,2.968,2.5316666666666667,2.528,3.3379999999999996,3.347,0.47533333333333333,0.486,0.05433333333333334,0.056,0.8533333333333334,0.874,3.0708333333333333,3.109,2.0695,2.0484999999999998,4.180833333333333,4.2725,4.812,4.599,0.4033333333333333,0.4555,10.552,9.989,7,2.5288266108094164,3.490249173893574,2.532443702314514,3.4752383710089285,6.570292836673174,5.63679000152002
9.0,Baseline,8.0,3.934320648363533,2.7810262874609935,2.071917890604319,2.9410000000000003,2.941,2.5555,2.5555000000000003,3.324,3.324,0.441,0.441,0.0525,0.0525,0.7915000000000001,0.7915000000000001,3.0165,2.9835000000000003,2.060333333333333,2.0575,3.999,3.8834999999999997,4.619,4.471,0.43766666666666665,0.478,9.946166666666667,9.6795,8,2.556218743136268,3.4434148256153936,2.5562187431362675,3.4434148256153936,4.531023417797093,3.5243859629916137
9.0,Baseline,9.0,4.336206001843532,4.134715372476137,1.9501130454778173,2.9269999999999996,2.9269999999999996,2.5655,2.5655,3.3095,3.3095,0.418,0.418,0.054,0.054,0.7525,0.7525,3.0118333333333336,3.0010000000000003,2.104833333333333,2.1094999999999997,3.9730000000000003,3.937,4.6375,4.6035,0.3921666666666667,0.399,9.933833333333334,9.961500000000001,9,2.5662574215477902,3.418364305111163,2.5662574215477902,3.418364305111163,4.837159093059302,4.653691903115672
9.0,Baseline,10.0,4.8264158832796324,3.8967278696612926,2.677545665439031,2.916,2.916,2.5524999999999998,2.5525,3.281,3.2809999999999997,0.39949999999999997,0.39949999999999997,0.054,0.054,0.7185,0.7184999999999999,2.9923333333333333,2.9915000000000003,2.0845,2.0865,3.882333333333333,3.9,4.679333333333333,4.526,0.391,0.354,10.181166666666668,9.868500000000001,10,2.553261275792816,3.381428771799786,2.5532612757928157,3.3814287717997864,5.6256470729183405,4.813063657838453
9.0,Baseline,11.0,5.975173600004898,5.117039400859535,4.139800921239757,2.9065,2.9065000000000003,2.5524999999999998,2.5525,3.2739999999999996,3.274,0.3845,0.3845,0.054,0.054,0.6930000000000001,0.6930000000000001,2.9725,3.0095,2.098666666666667,2.11,3.8493333333333335,3.8985000000000003,4.9174999999999995,4.694,0.23483333333333334,0.23399999999999999,10.753333333333332,10.2395,11,2.553261275792816,3.3678787852847627,2.5532612757928157,3.3678787852847623,7.398955573424871,6.671569505374537
9.0,Baseline,12.0,3.9003461870056544,3.8022125376492966,1.7388704472117469,2.8985000000000003,2.8985000000000003,2.549,2.5490000000000004,3.265,3.265,0.37200000000000005,0.372,0.054,0.054,0.673,0.673,2.9551666666666665,2.9725,2.1118333333333332,2.1355,3.7870000000000004,3.8070000000000004,4.564666666666667,4.502,0.2905,0.2955,9.729833333333334,9.578,12,2.5497623201824737,3.3539592513374292,2.5497623201824737,3.3539592513374292,4.344115581839267,4.254537016080273
9.0,Baseline,13.0,3.256499639100612,2.6414737628020486,1.3840773517471814,2.892,2.892,2.54,2.54,3.2555,3.2555,0.3615,0.3615,0.054,0.054,0.6545,0.6545000000000001,2.9278333333333335,2.9065000000000003,2.1178333333333335,2.121,3.7306666666666666,3.6675,4.478000000000001,4.4575,0.42383333333333334,0.4395,9.699166666666667,9.59,13,2.5407650189549713,3.340032289066478,2.5407650189549713,3.3400322890664778,3.597107354271235,3.0386820478436083
9.0,Baseline,14.0,4.346113549496114,3.652880750095547,2.37452403783411,2.8865,2.8865,2.533,2.533,3.251,3.2510000000000003,0.353,0.353,0.054,0.054,0.6395000000000001,0.6395,2.9421666666666666,2.943,2.1381666666666663,2.131,3.7381666666666664,3.7350000000000003,4.637666666666667,4.52,0.39116666666666666,0.3815,10.041666666666666,9.9805,14,2.533767131241659,3.3319349129161133,2.533767131241659,3.3319349129161124,5.047554800444968,4.438492333939545
9.0,Baseline,15.0,3.936081265258366,3.2421874995965627,1.4055056114891242,2.8806666666666665,2.879,2.5196666666666663,2.517,3.2426666666666666,3.242,0.3443333333333333,0.342,0.054,0.054,0.625,0.621,2.9386666666666668,2.939,2.157833333333333,2.1535,3.7325,3.7325,4.482,4.387499999999999,0.37233333333333335,0.3785,9.711166666666667,9.5355,15,2.517772003385172,3.3186658032524425,2.5204378537366554,3.320276161692849,4.2372647245891155,3.593342402956877
9.0,Baseline,16.0,4.0182107871216095,2.740289836345892,2.3923421361691117,2.876333333333333,2.875,2.5103333333333335,2.507,3.238,3.236,0.338,0.336,0.054,0.054,0.6163333333333333,0.614,2.924,2.9065,2.1561666666666666,2.159,3.704833333333333,3.681,4.532166666666666,4.3755,0.3585,0.38749999999999996,9.813166666666666,9.4485,16,2.507775080012995,3.3111315009868205,2.511107385083859,3.313641646713204,4.766687008191526,3.6751503206250185
9.0,Baseline,17.0,6.111311187427279,5.2672086109500125,3.390130204021644,2.8723333333333336,2.871,2.5083333333333333,2.509,3.24,3.242,0.33266666666666667,0.331,0.05466666666666667,0.055,0.6086666666666667,0.606,2.9456666666666664,2.945,2.1825,2.178,3.733833333333333,3.738,4.797,4.6725,0.42183333333333334,0.40349999999999997,10.601166666666666,10.2635,17,2.5098033986437702,3.315119134247105,2.509127238541888,3.313786779269035,7.123196868123806,6.381941272338063
9.0,Baseline,18.0,4.413987853501702,2.972335567633103,4.0109897037132125,2.8689999999999998,2.868,2.4843333333333333,2.472,3.2206666666666663,3.21,0.3276666666666667,0.326,0.05366666666666667,0.053,0.5993333333333334,0.596,2.9006666666666665,2.9035,2.1251666666666664,2.134,3.6461666666666663,3.648,4.570666666666667,4.3725000000000005,0.3868333333333333,0.394,9.994166666666667,9.4295,18,2.472757213635291,3.281460254834284,2.4851058566498154,3.292679260183331,6.0131902952587675,4.864634384522653
9.0,Baseline,19.0,3.886993253737918,3.005538527110096,2.2209055720056976,2.8666666666666667,2.866,2.466666666666667,2.464,3.2093333333333334,3.209,0.3233333333333333,0.322,0.05433333333333334,0.055,0.5933333333333333,0.592,2.9111666666666665,2.8994999999999997,2.15,2.137,3.661,3.6545,4.468333333333334,4.3395,0.41850000000000004,0.4505,9.6545,9.4195,19,2.4648180570628884,3.2795535920155223,2.4674641592477857,3.2801885887893847,4.563207125759116,3.7986374236315616
9.0,Baseline,20.0,3.096797916979652,2.8929371110475053,0.6749688282410818,2.8640000000000003,2.863,2.462666666666667,2.462,3.2143333333333337,3.217,0.32,0.319,0.05433333333333334,0.054,0.588,0.586,2.8983333333333334,2.8955,2.145,2.1455,3.6291666666666664,3.6135,4.340333333333333,4.3149999999999995,0.37633333333333335,0.3855,9.284666666666666,9.264,20,2.4627892336988717,3.286010662271984,2.4634654533586184,3.283856165962996,3.190733874049595,2.9929061974770046
9.0,Baseline,21.0,2.7804085535486265,2.767489746721229,0.3908163074924164,2.861666666666667,2.861,2.4553333333333334,2.452,3.2143333333333337,3.213,0.317,0.316,0.05466666666666667,0.055,0.5846666666666667,0.584,2.885,2.8834999999999997,2.1476666666666664,2.1515,3.614333333333333,3.6165000000000003,4.3276666666666666,4.326499999999999,0.35133333333333333,0.309,9.288666666666666,9.2965,21,2.4528220567108776,3.2816344667751984,2.4561443592244356,3.2830931363506823,2.8163549160476133,2.8035977911347447
9.0,Baseline,22.0,2.9735699788325824,2.8317994410877523,0.4975852384494225,2.859666666666667,2.859,2.448,2.446,3.2136666666666667,3.214,0.314,0.313,0.05433333333333334,0.054,0.582,0.581,2.891,2.8845,2.159666666666667,2.1485,3.6345000000000005,3.621,4.326,4.329,0.40549999999999997,0.402,9.180333333333333,9.1845,22,2.4467943914465216,3.281931551498051,2.448803567895916,3.281832133333609,3.027649211321564,2.8884406085202485
9.0,Baseline,23.0,3.6356318572168256,3.1652926071096563,1.2024906538061084,2.857666666666667,2.857,2.436666666666667,2.432,3.208,3.205,0.311,0.31,0.052,0.051,0.5783333333333333,0.577,2.901666666666667,2.9,2.1751666666666667,2.1814999999999998,3.6533333333333338,3.6485000000000003,4.434166666666667,4.361000000000001,0.4036666666666667,0.3915,9.6165,9.5165,23,2.43271268943179,3.272203427878092,2.4374061485003504,3.27544591744533,3.8774560663845454,3.436240555148169
9.0,Baseline,24.0,6.62549013091665,7.796923054693628,3.399842475246512,5.103000000000001,6.226,3.922,4.667,6.230333333333334,7.743,1.8126666666666669,2.564,0.6943333333333334,1.016,2.938333333333333,4.119,5.89,7.028,3.2086666666666672,3.487,8.537999999999998,10.312,7.014,8.034,1.7456666666666667,2.22,12.936,14.425,24,4.808243514742164,8.937599526367674,4.001599106069857,7.012269077779951,7.586975823196834,8.650140919096726
9.0,Rotation,1.0,6.716046633078112,6.926189661397277,1.9234418619165288,6.126,6.226,4.6643333333333326,4.667,7.582333333333334,7.743,2.5056666666666665,2.564,1.0046666666666668,1.016,3.9949999999999997,4.119,6.509,6.6825,3.3223333333333334,3.5385,9.705833333333333,9.91,7.582666666666667,7.657,1.8043333333333333,1.9235,13.515500000000001,13.5205,25,4.808243514742164,8.937599526367674,4.80263995935426,8.733264734251346,7.058017141413771,7.259067007348294
9.0,Rotation,2.0,7.430027779198756,7.726173707903879,2.6726994530382195,5.838666666666666,5.926,4.625,4.659,7.110333333333333,7.261,2.3383333333333334,2.389,0.9766666666666666,0.982,3.6606666666666663,3.747,6.599833333333334,6.7635000000000005,3.252166666666667,3.4989999999999997,9.975666666666667,10.044,7.707999999999999,7.8125,1.8758333333333335,2.0745,13.831166666666666,13.7905,26,4.7915105340546145,8.324880625254602,4.757019728481905,8.147987889345544,8.006209345495863,8.284131545489483
9.0,Rotation,3.0,9.618797692042884,10.896145148449861,4.443802205411175,5.588,5.664,4.496666666666667,4.557,6.6593333333333335,6.809,2.1926666666666668,2.237,0.951,0.966,3.4036666666666666,3.488,6.9725,7.586,3.1406666666666667,3.3535,10.995833333333332,11.714,8.292333333333334,8.814499999999999,1.7278333333333336,1.8719999999999999,15.048499999999999,15.3375,27,4.688040457165969,7.794217986445611,4.625396142042275,7.619202590934684,10.783490460147267,11.955290737098233
9.0,Rotation,4.0,5.577629643861832,5.4222771366654765,1.4821608124494785,5.368666666666667,5.436,4.344666666666667,4.376,6.257666666666666,6.36,2.0653333333333332,2.104,0.8826666666666667,0.921,3.1486666666666667,3.235,5.541,5.4895,2.7515,2.762,8.2035,8.1085,6.6883333333333335,6.606999999999999,1.4128333333333334,1.37,12.444166666666668,12.216999999999999,28,4.50011107646624,7.269185252090328,4.459782819952917,7.135800128120665,5.824356481888002,5.675240664032436
9.0,Rotation,5.0,7.406596323194599,6.539708296057972,4.052689697108875,5.175,5.234,4.265333333333333,4.282,5.982666666666667,6.053,1.954,1.988,0.8116666666666666,0.806,2.951333333333333,2.976,5.873,5.858,2.775166666666667,2.7560000000000002,9.179833333333333,8.691500000000001,7.170999999999999,6.9815000000000005,1.3155000000000001,1.4245,13.5195,12.9775,29,4.379889226518236,6.869318750670655,4.364923439416605,6.79418383728753,8.60499661153057,7.840840871801156
9.0,Rotation,6.0,7.2706540189661615,7.178909898783413,2.886355831072063,5.004666666666667,5.057,4.199000000000001,4.232,5.775333333333333,5.842,1.8556666666666668,1.886,0.8213333333333334,0.823,2.872666666666667,2.902,5.819500000000001,5.963,2.796666666666667,2.8945,8.940333333333333,8.960999999999999,7.0631666666666675,7.161,1.3206666666666667,1.3515,12.9715,12.818000000000001,30,4.335052199737074,6.64393944786826,4.3024020328342765,6.569917426699358,7.944186658801754,7.859211066241108
9.0,Rotation,7.0,10.146053983150866,9.839002734023921,2.7191790063285746,4.8533333333333335,4.9,4.102666666666667,4.133,5.589666666666667,5.642,1.7683333333333333,1.795,0.7813333333333333,0.818,2.7543333333333333,2.814,6.377833333333332,6.426,2.9996666666666667,3.0635,10.3495,10.2935,7.7785,7.7405,1.3216666666666665,1.4135,14.274500000000002,14.153500000000001,31,4.237119585018173,6.421877178727917,4.198606350027148,6.346396906910727,10.602123680919584,10.307600547354346
9.0,Rotation,8.0,7.381442186401653,7.200929571871905,3.9856617100989564,4.718666666666667,4.76,4.011,4.042,5.441,5.485,1.6913333333333334,1.715,0.6903333333333332,0.708,2.6016666666666666,2.635,5.458333333333333,5.508,2.5203333333333333,2.511,8.621833333333333,8.388,6.790333333333334,6.746,1.0816666666666668,1.1165,12.8105,12.5945,32,4.122353502108982,6.195749166642492,4.0880565407887195,6.140367628614603,8.549340827326041,8.388766805382351
9.0,Rotation,9.0,6.412079811923314,5.514469075157038,3.8401780983674776,4.599,4.636,3.8996666666666666,3.949,5.299666666666666,5.353,1.623,1.644,0.6413333333333333,0.655,2.506666666666667,2.535,5.104500000000001,5.0205,2.498666666666667,2.547,8.112666666666668,7.7665,6.494666666666667,6.269,1.0573333333333335,1.0265,12.621833333333333,12.065999999999999,33,4.019592742781642,6.029648452247675,3.9682290408009964,5.968150345898956,7.618157522347547,6.839223800214641
9.0,Rotation,10.0,5.6792393614005645,5.4024392438402575,2.150496536778467,4.492,4.525,3.7743333333333333,3.801,5.167333333333333,5.193,1.5623333333333331,1.581,0.606,0.614,2.432,2.45,4.9205,4.9245,2.4055,2.4269999999999996,7.4926666666666675,7.361000000000001,6.1948333333333325,6.1665,1.1729999999999998,1.2005,12.0145,11.7605,34,3.86552926331686,5.845157056742834,3.8376540960404153,5.81354848375898,6.162525080803457,5.905328636318597
9.0,Rotation,11.0,6.142729377752834,6.32946083599431,2.6858156684376775,4.396333333333334,4.426,3.691333333333333,3.721,5.094333333333333,5.116,1.508,1.525,0.5803333333333334,0.59,2.3816666666666664,2.396,4.945833333333334,5.061999999999999,2.4325,2.5625,7.591666666666666,7.631499999999999,6.290333333333334,6.3055,0.965,1.0150000000000001,11.998333333333333,11.913,35,3.7819165653187,5.750342241682551,3.7507665745128027,5.724064573324794,6.818149104310474,6.989595052271414
9.0,Rotation,12.0,4.332489711768951,4.195276420754638,1.8495474685125504,4.310333333333333,4.337,3.606,3.632,5.032,5.051,1.4589999999999999,1.474,0.541,0.561,2.326333333333334,2.353,4.398833333333333,4.3785,2.2263333333333333,2.274,6.617333333333334,6.553,5.764166666666667,5.725,0.7996666666666666,0.836,11.429166666666667,11.235,36,3.6884904506842453,5.671514858337513,3.6589780706704116,5.64202717519772,4.789191738065553,4.663319306715114
9.0,Rotation,13.0,4.524644063081646,4.202472002964303,1.670637278748083,4.233333333333333,4.257,3.5416666666666665,3.554,4.988666666666666,4.994,1.4153333333333336,1.429,0.5003333333333333,0.501,2.266666666666667,2.273,4.4095,4.325,2.2598333333333334,2.2800000000000002,6.7011666666666665,6.4670000000000005,5.7405,5.606,0.7703333333333333,0.794,11.258000000000001,11.1595,37,3.60020943056753,5.583156574453668,3.5879100702039324,5.575426496661834,4.892532143552863,4.5927419828164
9.0,Rotation,14.0,7.142533877245174,6.558604056864596,3.633630557121704,4.164333333333333,4.186,3.4789999999999996,3.517,4.954666666666667,4.978,1.3760000000000001,1.388,0.484,0.499,2.2336666666666667,2.254,4.783166666666666,4.8615,2.231,2.2335000000000003,7.506833333333333,7.439,6.292333333333333,6.2295,0.7883333333333334,0.863,12.2125,11.8505,38,3.563312522092641,5.5599714813037,3.523077296101978,5.529505945617709,8.16387172437189,7.642233458876973
9.0,Rotation,15.0,5.582567331293974,3.0035820278331444,5.046882672770546,4.101666666666667,4.121,3.378,3.403,4.894666666666667,4.908,1.341,1.352,0.45566666666666666,0.454,2.1953333333333336,2.193,4.228666666666666,3.8855,2.0751666666666666,1.9674999999999998,6.5473333333333334,5.798500000000001,5.7865,5.2965,0.6633333333333333,0.6515,11.845666666666666,11.186499999999999,39,3.4427054169219167,5.468607973344831,3.4182787471180007,5.45747053394885,7.589670781162518,5.562485944684615
9.0,Rotation,16.0,4.413996239073908,3.6224299051603626,1.9159654295894215,3.6314,4.063,2.5916,3.328,4.7292000000000005,4.868,1.309,1.319,0.4178,0.459,2.3444000000000003,2.2,3.8684,3.928,1.643,1.922,6.1574,6.022,5.3556,5.293,0.5027999999999999,0.589,10.897,10.809,40,3.3694527381080133,5.435219721139948,2.6354255680779257,5.376097930905123,4.893157401863494,4.175889060947904
9.0,Washout,1.0,3.7186999129521134,3.2535219763772565,1.502623545483323,2.951333333333333,2.984,1.6023333333333334,1.487,4.2909999999999995,4.521,1.2106666666666668,1.294,0.3546666666666667,0.356,2.326,2.561,3.238,3.2155,1.2243333333333333,1.1905000000000001,5.352,5.258,4.766,4.6915,0.30816666666666664,0.326,10.166333333333334,9.9015,41,1.540973904877943,5.296281671013409,1.6523962534606829,4.97440412667909,4.0742515670180985,3.647257725247238
9.0,Washout,2.0,5.493229068845079,3.702097497851212,4.245103272964351,2.8699999999999997,2.886,1.904,1.833,3.7580000000000005,3.831,0.9973333333333333,1.044,0.334,0.352,1.7550000000000001,1.856,3.2423333333333333,3.1639999999999997,1.2261666666666666,1.2355,5.288666666666667,4.8309999999999995,5.012,4.649,0.25133333333333335,0.232,10.8815,10.068,42,1.8765595547451484,4.334706184844461,1.941959935887519,4.221662588776876,7.047906997258681,5.582739398382615
9.0,Washout,3.0,3.3658680815359525,3.004682724956421,1.2038386959423062,2.829,2.838,2.0676666666666663,2.046,3.5643333333333334,3.612,0.8736666666666667,0.904,0.2856666666666667,0.298,1.508,1.553,3.0180000000000002,2.9779999999999998,1.4526666666666666,1.4315,4.654166666666667,4.5385,4.545,4.4695,0.271,0.2515,9.7415,9.681000000000001,43,2.0743639340555466,3.9975765597891977,2.0935085129894815,3.9341337248794024,3.624178687806199,3.2876417313501394
9.0,Washout,4.0,3.952752350837386,3.641916841680572,1.8417170106327607,2.8059999999999996,2.811,2.112666666666667,2.111,3.439,3.469,0.7913333333333332,0.813,0.244,0.261,1.375333333333333,1.418,3.032833333333333,3.0540000000000003,1.479,1.471,4.5815,4.551,4.610666666666667,4.542,0.36366666666666664,0.361,9.947666666666667,9.6975,44,2.1322032234484363,3.807571460124763,2.1312167128413755,3.761803718085372,4.4385007170378135,4.157392494221144
9.0,Washout,5.0,3.566078182903229,2.4760180481476954,2.627154782364261,2.7929999999999997,2.796,2.1363333333333334,2.116,3.389,3.379,0.7319999999999999,0.748,0.20233333333333334,0.21,1.2696666666666667,1.29,2.9120000000000004,2.838,1.4673333333333334,1.479,4.2935,4.1425,4.559666666666666,4.3765,0.3015,0.2715,10.036833333333334,9.68,45,2.1297638751519052,3.670812322124949,2.148999467482126,3.671898075968228,4.502629652626636,3.6020360901970307
9.0,Washout,6.0,3.66122706755611,3.0920591396248396,1.9935145611536254,2.7853333333333334,2.787,2.175666666666667,2.177,3.407666666666666,3.409,0.6876666666666665,0.7,0.18266666666666667,0.187,1.2143333333333335,1.229,2.9250000000000003,2.9130000000000003,1.508,1.4755,4.353833333333333,4.2775,4.543166666666667,4.4094999999999995,0.256,0.2165,9.842833333333333,9.754,46,2.1876330486212323,3.674429693509438,2.1858220224902754,3.667448685738956,4.248742295752634,3.74825333723802
9.0,Washout,7.0,3.205238573988123,3.047543084898282,1.1099596240069005,2.781333333333333,2.782,2.1736666666666666,2.173,3.4146666666666667,3.405,0.653,0.663,0.17200000000000001,0.174,1.1753333333333333,1.185,2.9015,2.901,1.5726666666666667,1.5455,4.218666666666667,4.221500000000001,4.480333333333333,4.4685,0.3105,0.316,9.776833333333334,9.7795,47,2.1822314720687737,3.6536175623464917,2.182685665718576,3.6590170027325146,3.437159513637179,3.289266013423393
9.0,Washout,8.0,4.132329450520397,3.665333763068967,1.9679944237552223,2.779666666666666,2.78,2.151333333333333,2.175,3.421666666666667,3.434,0.625,0.633,0.156,0.168,1.1366666666666667,1.156,2.9570000000000003,2.9530000000000003,1.6143333333333334,1.606,4.364833333333333,4.3415,4.570666666666667,4.481,0.30116666666666664,0.315,9.930333333333332,9.799,48,2.18360153291266,3.669928653286161,2.158836619785688,3.651090491977806,4.659805516014284,4.2397687894323095
9.0,Washout,9.0,3.1736412048699605,2.7977280326502334,1.023652460860048,2.779,2.779,2.099666666666667,2.104,3.405,3.397,0.602,0.609,0.13366666666666668,0.132,1.094,1.098,2.878,2.854,1.5991666666666668,1.6095000000000002,4.140333333333333,4.06,4.4334999999999996,4.3705,0.2881666666666667,0.3015,9.5165,9.326,49,2.109499988824276,3.6135751003134935,2.1053174279690903,3.6196943530579286,3.375193766960107,3.0214873265429456
9.0,Washout,10.0,4.797796230547664,3.554031161455869,3.067305950119602,3.0866,2.779,2.1366,2.091,4.042199999999999,3.421,0.818,0.588,0.1746,0.137,1.6244,1.086,3.2228000000000003,3.065,1.6252,1.632,4.8104,4.484,4.8576,4.885,0.4688,0.476,10.5256,10.014,50,2.0969593415637218,3.6319635554304655,2.1460512104138845,4.4249141256674065,5.8021491597661035,4.745626294855621
9.0,ReRotation,1.0,5.764628293785447,4.062554638825182,3.10143145909249,3.4499999999999997,3.548,2.273,2.205,4.715333333333334,4.974,1.0613333333333335,1.163,0.23433333333333337,0.231,2.154,2.432,3.7944999999999998,3.7344999999999997,1.6936666666666664,1.665,6.059166666666667,5.7219999999999995,5.3805000000000005,5.0675,0.45283333333333337,0.48150000000000004,11.108333333333334,10.408000000000001,51,2.2209651512458066,5.638438300881618,2.28894292109865,5.275165324830117,6.671167602084604,5.190696079043197
9.0,ReRotation,2.0,4.572825187057408,3.930826641630025,1.5325507175810453,3.193,3.254,2.403,2.409,4.032666666666667,4.198,0.8006666666666667,0.858,0.24066666666666667,0.241,1.473,1.598,3.4331666666666667,3.402,1.822,1.8435000000000001,5.147833333333334,4.9815000000000005,4.902666666666667,4.8355,0.47900000000000004,0.5035000000000001,10.215333333333334,9.819500000000001,52,2.424920254973982,4.558641443433425,2.4189155535921736,4.354204901613084,4.88444747772307,4.283368354153981
9.0,ReRotation,3.0,4.848222548102098,3.255491860850947,3.164718291330724,3.029666666666667,3.071,2.3986666666666667,2.391,3.629,3.702,0.6503333333333333,0.686,0.2293333333333333,0.24,1.1516666666666666,1.223,3.1761666666666666,3.1305,1.8479999999999999,1.8195000000000001,4.592833333333334,4.4975000000000005,4.799666666666667,4.5545,0.391,0.4135,10.345333333333334,9.7165,53,2.4069062636615643,3.947705673263139,2.413156805787203,3.8526599364905523,5.897977471804048,4.559004440132243
9.0,ReRotation,4.0,3.04184089707411,3.040066342204547,0.5215108474110286,2.9179999999999997,2.947,2.4090000000000003,2.414,3.433,3.483,0.5546666666666666,0.579,0.20366666666666666,0.208,0.9713333333333333,1.009,2.9949999999999997,3.0,1.9148333333333334,1.9125,4.17,4.1975,4.424333333333333,4.4305,0.46316666666666667,0.48450000000000004,9.464666666666666,9.437999999999999,54,2.4258632463022742,3.664187597323978,2.42040069473022,3.603874551779763,3.0998402461610355,3.0980977687536932
9.0,ReRotation,5.0,3.2653552310956973,2.5528657291062427,1.1698421416774243,2.8386666666666667,2.86,2.3876666666666666,2.399,3.296,3.333,0.48933333333333334,0.506,0.18266666666666667,0.195,0.8646666666666668,0.896,2.918333333333333,2.8899999999999997,1.9124999999999999,1.9344999999999999,3.983833333333333,3.9135,4.452333333333333,4.4045,0.3345,0.34750000000000003,9.676499999999999,9.6845,55,2.4095000274922778,3.483688345922594,2.3969308767825113,3.438302685130688,3.516714597029038,2.8576250521655764
9.0,ReRotation,6.0,2.990249606566088,2.7598429211068334,0.6856939228712369,2.779666666666666,2.796,2.355,2.365,3.204333333333333,3.222,0.44366666666666665,0.456,0.154,0.158,0.787,0.802,2.8358333333333334,2.8225,1.9336666666666666,1.929,3.7918333333333334,3.771,4.3135,4.291,0.3438333333333334,0.367,9.336833333333333,9.2835,56,2.372006857192727,3.3479369865835205,2.3616860339305132,3.3264363912975115,3.0902185950553456,2.8673378306976374
9.0,ReRotation,7.0,2.745086893326557,2.426936622527291,0.8175520051410179,2.734666666666667,2.747,2.3320000000000003,2.335,3.158,3.169,0.4096666666666667,0.419,0.13166666666666665,0.146,0.735,0.757,2.773,2.7750000000000004,1.9161666666666666,1.9315,3.6348333333333334,3.6455,4.275333333333333,4.245,0.29783333333333334,0.3105,9.2985,9.361,57,2.341063027107266,3.2835397067011924,2.3369407718705504,3.266616806495636,2.8954584633748737,2.59388724504999
