fish,stage,day,mean_y,median_y,mean_μ_μ_y,median_μ_μ_y,mean_μ_μ_hdi_3,median_μ_μ_hdi_3,mean_μ_μ_hdi_97,median_μ_μ_hdi_97,mean_μ_y,median_μ_y,mean_μ_hdi_3,median_μ_hdi_3,mean_μ_hdi_97,median_μ_hdi_97,mean_ppc_y,median_ppc_y,mean_ppc_hdi_3,median_ppc_hdi_3,mean_ppc_hdi_97,median_ppc_hdi_97,plotday
3.0,ReRotation,3.0,1.712352853031721,1.016341979381791,2.31,2.304,1.4829999999999999,1.464,3.161,3.177,2.1283333333333334,1.9645000000000001,-0.24133333333333332,-0.2615,4.515,4.1515,2.1538333333333335,1.9834999999999998,-3.8701666666666665,-3.9299999999999997,8.254166666666668,8.1545,55
3.0,ReRotation,4.0,3.624775098227676,4.037720476404088,2.3256666666666668,2.322,1.524333333333333,1.521,3.1376666666666666,3.129,2.554,2.7445000000000004,0.28883333333333333,0.4485,4.9435,4.9875,2.5398333333333336,2.7560000000000002,-3.7886666666666664,-3.625,8.826,8.634,56
3.0,ReRotation,5.0,2.8197116582494246,2.962538125561962,2.3350000000000004,2.333,1.5213333333333334,1.531,3.1783333333333332,3.155,2.4356666666666666,2.492,0.422,0.504,4.505,4.519,2.4455,2.4715,-3.2003333333333335,-3.2510000000000003,8.225166666666667,8.2285,57
3.0,ReRotation,6.0,2.814265469979683,1.7137374697870504,2.34,2.339,1.468,1.502,3.2226666666666666,3.225,2.3401666666666667,2.222,0.20033333333333334,0.2425,4.542,4.3055,2.2933333333333334,2.194,-4.0615,-4.1739999999999995,8.6895,8.255500000000001,58
3.0,ReRotation,7.0,2.909467094965122,1.9654976342609412,2.3426666666666667,2.342,1.3840000000000001,1.4,3.235666666666667,3.218,2.3636666666666666,2.2675,0.2743333333333334,0.3265,4.479166666666667,4.181,2.3543333333333334,2.2725,-3.920166666666667,-3.8129999999999997,8.538166666666667,7.983499999999999,59
3.0,ReRotation,8.0,2.8869316480971055,2.8273931493297564,1.7746666666666666,2.344,0.5653333333333334,1.352,2.9646666666666666,3.271,2.0108333333333333,2.0789999999999997,-0.363,0.052,4.455333333333333,4.414,2.025333333333333,2.1755,-4.297166666666667,-3.762,8.401166666666667,8.547,60
7.0,Baseline,1.0,0.81413916429111,0.5927419898326589,0.47350000000000003,0.47350000000000003,-0.8385000000000001,-0.8385,1.845,1.845,0.5785,0.421,-1.9036666666666668,-1.8940000000000001,3.0591666666666666,2.9175,0.5428333333333333,0.3535,-5.459666666666666,-5.462,6.6355,6.5169999999999995,1
7.0,Baseline,2.0,-0.7991186943172894,0.6880002771206176,0.219,0.219,-0.6125,-0.6125,1.0905,1.0905,0.252,0.2945,-1.8713333333333333,-1.6005,2.3718333333333335,2.5155000000000003,0.21983333333333335,0.28850000000000003,-6.575333333333333,-5.72,6.934,6.369,2
7.0,Baseline,3.0,-0.713770168916026,-0.4472266295285107,0.071,0.07100000000000001,-0.5655,-0.5655,0.7005,0.7005,-0.0365,0.010500000000000002,-1.7468333333333332,-1.6905000000000001,1.594,1.5935000000000001,-0.022833333333333334,-0.013499999999999998,-5.788833333333334,-5.5785,5.738166666666667,5.699,3
7.0,Baseline,4.0,-0.13970391646435024,-0.1204808320711466,-0.021500000000000002,-0.021500000000000002,-0.5795,-0.5794999999999999,0.496,0.496,-0.069,-0.06,-1.5119999999999998,-1.3805,1.4556666666666667,1.4355,-0.0425,-0.013999999999999999,-6.058666666666666,-6.0755,5.9448333333333325,5.5009999999999994,4
7.0,Baseline,5.0,-2.257078428505597,-0.5720404012107273,-0.082,-0.082,-0.59,-0.59,0.40199999999999997,0.402,-0.16766666666666666,-0.1455,-1.4508333333333334,-1.38,1.1308333333333334,1.067,-0.14966666666666667,-0.138,-6.2251666666666665,-5.438000000000001,6.255,5.4955,5
7.0,Baseline,6.0,1.0961560121189216,1.1109290987461697,-0.123,-0.123,-0.6015,-0.6014999999999999,0.3715,0.3715,-0.03933333333333334,-0.049,-1.2234999999999998,-1.2245,1.1763333333333332,1.169,-0.06283333333333334,-0.05449999999999999,-5.502,-5.470000000000001,5.6705000000000005,5.5105,6
7.0,Baseline,7.0,-1.1250154829276877,0.025443111235192103,-0.152,-0.15200000000000002,-0.6175,-0.6174999999999999,0.379,0.379,-0.1785,-0.135,-1.3163333333333334,-1.23,0.9223333333333333,0.9179999999999999,-0.1625,-0.1545,-5.866833333333333,-5.431,5.604666666666667,5.382,7
